%-------
%  /data/instrument/database_active/output/station_average/spo_av.csv
% From Archive Dated 08-Apr-2019 13:12:39
%
% Aspirated and Non-aspirated sample mean flask results for Station SPO
%
% Column 1 is the sample date in YYYY-MM-DD format. 
%
% Column 2 is the sample time in HH:MM format. 
%
% Column 3 is the date in decimal format. 
%
% Column 4 is a flag for identifying uncertainty in the reported sampling time.
%   All sampling date/times are nominally corrected to UTC. But in some cases
%   the relevant correction is uncertain due to incomplete information on the
%   original sample log sheets. In this case Column 8 gives the (assumed)
%   correction applied (in hours). The flag is otherwise set to "UTC" indicating
%   that the time is not uncertain.
%
% Column 5 is a 3-letter station identifier.
%
%
% Licor:  CO2 concentration (ppm) as measured on Licor; corrected for
%     non-linearity and primary drift
% N:   - Number of flasks retained in the average
% SD: Standard deviation of retained points in reported average
%
% Siemens: CO2 concentration (ppm) as measured on Siemens; corrected for
%     non-linearity and primary drift
% N:   - Number of flasks retained in the average
% SD: Standard deviation of retained points in reported average
%
% 44/28: CO2 concentration (ppm) as calculated from reduced ratio 40/28
%     on ISOPRIME; corrected for primary drift and interferences
% N:   - Number of flasks retained in the average
% SD: Standard deviation of retained points in reported average
%
% Interf:  delta O2/N2 from interferometer; corrected for CO2 interference
%     and primary drift
% N:   - Number of flasks retained in the average
% SD: Standard deviation of retained points in reported average
%
% 32/28; delta 32/28 (per meg) on ISOPRIME; corrected for primary drift
%     and interferences
% N:   - Number of flasks retained in the average
% SD: Standard deviation of retained points in reported average
%
% 40/28: delta  40/28 (per meg) on ISOPRIME; corrected for primary drift
%     and interferences
% N:   - Number of flasks retained in the average
% SD: Standard deviation of retained points in reported average
%
% APO: Atmospheric potential oxygen calculated from Siemens CO2 and Interferometer O2 as
%        APO =O2 + (1.1/0.20946)*(CO2-350) 
% N:   - Number of flasks retained in the average
% SD: Standard deviation of retained points in reported average
%
%
% Flasks with other flag values >0 have been rejected from sample mean for other reasons.
%
%
%     Date,  Time, T-Decimal,Zone,Sta,   Licor, N,  SD, Siemens, N,  SD,   44/28, N,  SD,  Interf, N,  SD,   32/28, N,  SD,   40/28, N,  SD,     APO, N,  SD
%-------
2016-05-01, 22:48, 2016.3332, UTC,SPO,  399.56, 2,0.07,  399.78, 3,0.12,  399.23, 3,0.15, -568.47, 3,2.91, -564.85, 3,3.37,   39.73, 3,8.84, -307.03, 6,3.02
2016-05-17, 22:48, 2016.3769, UTC,SPO,  399.75, 3,0.08,  399.80, 3,0.07,  399.23, 3,0.10, -569.16, 3,2.77, -561.74, 3,2.11,   66.52, 3,6.73, -307.65, 6,2.84
2016-05-31, 23:03, 2016.4152, UTC,SPO,  400.09, 3,0.01,  400.14, 3,0.05,  399.62, 3,0.03, -584.03, 3,1.41, -578.72, 3,2.19,   14.16, 3,4.17, -320.70, 6,1.46
2016-06-14, 22:14, 2016.4534, UTC,SPO,  400.19, 3,0.03,  400.28, 3,0.04,  399.70, 3,0.02, -583.69, 3,2.14, -576.05, 3,0.38,   49.73, 3,4.61, -319.62, 6,2.18
2016-07-01, 22:39, 2016.4998, UTC,SPO,  400.60, 3,0.12,  400.67, 3,0.14,  400.10, 3,0.14, -590.08, 3,2.69, -585.44, 3,0.50,   42.53, 3,3.05, -323.96, 6,2.83
2016-07-17, 22:31, 2016.5435, UTC,SPO,  400.97, 3,0.06,  400.98, 3,0.03,  400.46, 3,0.05, -608.36, 3,2.14, -601.88, 3,1.83,   40.42, 3,7.04, -340.65, 6,2.17
2016-08-01, 22:27, 2016.5845, UTC,SPO,  401.19, 3,0.09,  401.28, 3,0.08,  400.65, 3,0.09, -605.05, 2,0.18, -603.60, 3,4.67,   14.10, 3,5.24, -335.75, 5,0.27
2016-08-15, 21:51, 2016.6227, UTC,SPO,  401.24, 3,0.05,  401.32, 3,0.04,  400.70, 3,0.05, -618.35, 3,3.05, -610.45, 3,0.69,   15.89, 3,4.14, -348.84, 6,3.09
2016-09-02, 05:08, 2016.6700, UTC,SPO,  401.29, 2,0.03,  401.37, 3,0.03,  400.78, 2,0.01, -621.46, 3,2.74, -613.94, 2,4.80,   39.94, 2,1.68, -351.68, 6,2.77
2016-09-15, 02:02, 2016.7051, UTC,SPO,  401.44, 3,0.02,  401.52, 3,0.02,  400.89, 3,0.03, -631.91, 3,1.80, -627.66, 3,1.28,   -8.09, 3,3.90, -361.36, 6,1.83
2016-10-01, 19:32, 2016.7509, UTC,SPO,  401.60, 3,0.02,  401.68, 3,0.04,  401.06, 3,0.01, -620.97, 3,1.66, -616.09, 3,1.13,   32.75, 3,4.74, -349.59, 6,1.70
2016-10-15, 19:32, 2016.7891, UTC,SPO,  401.77, 3,0.09,  401.85, 3,0.08,  401.19, 3,0.10, -632.18, 3,0.95, -628.32, 3,0.45,    9.64, 3,2.55, -359.89, 6,1.03
2016-11-01, 21:11, 2016.8357, UTC,SPO,  401.70, 3,0.01,  401.72, 3,0.02,  401.13, 3,0.01, -626.85, 3,2.22, -623.92, 3,2.95,    8.64, 3,4.03, -355.22, 6,2.25
2016-11-15, 22:37, 2016.8742, UTC,SPO,  401.39, 3,0.06,  401.49, 3,0.08,  400.83, 3,0.07, -619.15, 3,2.28, -614.22, 3,1.63,    1.27, 3,1.75, -348.72, 6,2.36
2016-12-01, 20:38, 2016.9176, UTC,SPO,  401.44, 3,0.15,  401.48, 3,0.13,  400.86, 3,0.14, -618.26, 3,4.75, -611.89, 3,1.11,   11.65, 3,2.34, -347.89, 6,4.88
2016-12-16, 21:53, 2016.9588, UTC,SPO,  401.07, 3,0.05,  401.14, 3,0.01,  400.57, 3,0.07, -602.84, 2,1.47, -592.95, 3,4.29,   15.56, 3,16.13, -334.27, 5,1.48
2017-01-04, 03:59, 2017.0087, UTC,SPO,  401.06, 3,0.10,  401.13, 3,0.10,  400.48, 3,0.09, -592.11, 3,3.12, -583.90, 3,2.01,    6.69, 3,4.89, -323.60, 6,3.22
2017-01-15, 00:14, 2017.0384, UTC,SPO,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00
2017-01-20, 21:37, 2017.0545, UTC,SPO,  401.01, 2,0.10,  401.10, 2,0.11,  400.48, 2,0.06, -590.76, 2,0.52, -584.04, 2,2.93,   30.74, 2,10.62, -322.41, 4,0.63
2017-02-01, 03:17, 2017.0853, UTC,SPO,  401.09, 2,0.08,  401.10, 2,0.04,  400.53, 2,0.14, -581.97, 2,3.79, -572.47, 2,4.05,   29.34, 2,2.62, -313.64, 4,3.83
2017-02-01, 16:58, 2017.0869, UTC,SPO,  400.97, 1,0.00,  401.05, 1,0.00,  400.43, 1,0.00, -583.56, 1,0.00, -576.08, 1,0.00,   34.20, 1,0.00, -315.47, 2,0.00
2017-02-15, 22:14, 2017.1258, UTC,SPO,  401.00, 3,0.04,  401.10, 3,0.05,  400.46, 3,0.05, -571.11, 3,3.98, -565.54, 3,1.99,   26.20, 3,3.59, -302.77, 6,4.03
2017-03-01, 01:48, 2017.1618, UTC,SPO,  400.91, 3,0.04,  401.02, 3,0.08,  400.39, 3,0.05, -569.83, 3,2.37, -567.07, 3,0.96,   32.89, 3,6.25, -301.91, 6,2.45
2017-03-16, 12:00, 2017.2041, UTC,SPO,  400.95, 1,0.00,  401.08, 1,0.00,  400.40, 1,0.00, -576.86, 1,0.00, -576.21, 1,0.00,   18.67, 1,0.00, -308.61, 2,0.00
2017-03-16, 21:08, 2017.2052, UTC,SPO,  401.05, 2,0.07,  401.12, 2,0.01,  400.50, 2,0.01, -582.27, 2,2.23, -571.28, 2,3.41,   34.74, 2,3.41, -313.80, 4,2.24
2017-04-01, 01:17, 2017.2467, UTC,SPO,  400.82, 2,0.01,  400.91, 2,0.01,  400.29, 2,0.06, -572.98, 2,0.06, -568.49, 2,8.80,   35.39, 2,14.55, -305.62, 4,0.07
2017-04-17, 03:10, 2017.2908, UTC,SPO,  400.95, 3,0.10,  401.03, 3,0.09,  400.42, 3,0.08, -586.17, 3,1.80, -580.43, 3,2.94,   23.99, 3,5.82, -318.20, 6,1.90
2017-05-03, 23:01, 2017.3369, UTC,SPO,  401.49, 3,0.08,  401.59, 3,0.06,  400.93, 3,0.06, -582.97, 3,1.68, -579.43, 3,4.28,   48.79, 3,4.31, -312.06, 6,1.74
2017-05-17, 02:54, 2017.3729, UTC,SPO,  401.22, 2,0.18,  401.34, 2,0.13,  400.71, 2,0.15, -594.08, 2,2.37, -591.16, 2,4.38,   22.31, 2,7.27, -324.48, 4,2.50
2017-06-01, 22:30, 2017.4163, UTC,SPO,  401.59, 3,0.06,  401.71, 3,0.01,  401.05, 3,0.06, -602.72, 2,4.41, -603.34, 3,2.18,   26.57, 3,3.79, -331.14, 5,4.43
2017-06-15, 01:28, 2017.4522, UTC,SPO,  401.84, 2,0.06,  401.97, 2,0.11,  401.26, 2,0.06, -612.69, 2,0.92, -606.97, 2,1.95,   13.52, 2,2.50, -339.76, 4,1.03
2017-06-15, 12:00, 2017.4534, UTC,SPO,  401.94, 1,0.00,  402.09, 1,0.00,  401.36, 1,0.00, -608.70, 1,0.00, -604.92, 1,0.00,   25.46, 1,0.00, -335.14, 2,0.00
2017-07-03, 22:29, 2017.5039, UTC,SPO,  401.96, 3,0.04,  402.07, 3,0.05,  401.39, 3,0.06, -619.13, 3,2.89, -612.51, 3,2.21,   27.44, 3,0.73, -345.70, 6,2.94
2017-07-15, 02:32, 2017.5345, UTC,SPO,  402.24, 3,0.06,  402.30, 3,0.07,  401.60, 3,0.05, -631.91, 3,0.89, -626.22, 3,1.95,   23.96, 3,5.20, -357.24, 6,0.96
2017-08-01, 02:43, 2017.5811, UTC,SPO,  402.85, 3,0.07,  402.96, 3,0.09,  402.23, 3,0.05, -635.95, 3,1.87, -631.97, 3,2.04,   15.13, 3,6.66, -357.84, 6,1.95
2017-08-16, 09:20, 2017.6230, UTC,SPO,  403.10, 2,0.01,  403.18, 2,0.04,  402.45, 2,0.08, -646.09, 2,4.67, -640.83, 2,2.52,   19.16, 2,1.94, -366.80, 4,4.72
2017-09-01, 02:42, 2017.6661, UTC,SPO,  403.25, 3,0.03,  403.37, 3,0.05,  402.62, 3,0.04, -647.56, 3,4.93, -640.42, 3,1.52,   19.30, 3,0.66, -367.30, 6,4.98
2017-09-15, 02:22, 2017.7044, UTC,SPO,  403.30, 3,0.12,  403.42, 3,0.12,  402.64, 3,0.10, -654.12, 3,0.86, -649.98, 3,1.99,    6.46, 3,1.86, -373.58, 6,0.98
2017-10-01, 02:04, 2017.7482, UTC,SPO,  403.44, 3,0.05,  403.56, 3,0.05,  402.80, 3,0.04, -657.22, 3,4.11, -648.09, 3,0.21,    9.06, 3,2.54, -375.92, 6,4.17
2017-10-16, 02:20, 2017.7893, UTC,SPO,  403.42, 3,0.04,  403.54, 3,0.04,  402.77, 3,0.03, -649.73, 3,1.50, -642.60, 3,0.69,    6.44, 3,3.06, -368.56, 6,1.54
2017-11-01, 22:20, 2017.8354, UTC,SPO,  403.52, 3,0.04,  403.61, 3,0.04,  402.85, 3,0.03, -640.78, 2,4.64, -637.33, 3,2.24,   12.00, 3,2.01, -359.22, 5,4.68
2017-11-18, 01:03, 2017.8796, UTC,SPO,  403.48, 3,0.07,  403.60, 3,0.05,  402.83, 3,0.05, -639.59, 3,3.67, -635.06, 3,4.23,   -2.90, 3,7.66, -358.12, 6,3.72
2017-12-09, 02:00, 2017.9372, UTC,SPO,  403.42, 2,0.08,  403.54, 2,0.08,  402.77, 2,0.10, -625.69, 2,3.26, -627.50, 2,1.56,    3.21, 2,0.81, -344.52, 4,3.34
2017-12-20, 20:58, 2017.9695, UTC,SPO,  403.46, 3,0.11,  403.53, 3,0.11,  402.80, 3,0.13, -623.19, 3,0.79, -615.89, 3,1.71,   20.36, 3,6.82, -342.05, 6,0.90
2018-01-01, 20:56, 2018.0024, UTC,SPO,  403.58, 3,0.06,  403.69, 3,0.05,  402.93, 3,0.08, -612.19, 3,4.82, -606.51, 3,1.25,   23.49, 3,5.11, -330.21, 6,4.88
2018-01-15, 02:07, 2018.0386, UTC,SPO,  403.37, 2,0.11,  403.49, 2,0.16,  402.70, 2,0.11, -600.47, 2,0.02, -592.89, 2,1.50,   43.75, 2,5.32, -319.58, 4,0.18
2018-01-15, 12:00, 2018.0397, UTC,SPO,  402.08, 1,0.00,  402.17, 1,0.00,  401.52, 1,0.00, -576.60, 1,0.00, -576.49, 1,0.00,  122.44, 1,0.00, -302.62, 2,0.00
2018-02-03, 02:12, 2018.0907, UTC,SPO,  403.48, 3,0.05,  403.58, 3,0.05,  402.81, 3,0.04, -598.52, 3,3.03, -591.66, 3,2.77,   32.37, 3,8.75, -317.16, 6,3.07
2018-02-15, 02:31, 2018.1236, UTC,SPO,  403.35, 3,0.10,  403.47, 3,0.07,  402.72, 3,0.07, -592.12, 3,3.45, -589.19, 3,1.86,   28.76, 3,3.43, -311.30, 6,3.52
2018-03-01, 01:56, 2018.1619, UTC,SPO,  403.71, 3,0.02,  403.80, 3,0.02,  403.09, 3,0.03, -610.08, 2,2.40, -598.75, 3,1.25,   32.45, 3,3.24, -327.54, 5,2.43
2018-03-15, 02:21, 2018.2003, UTC,SPO,  403.31, 2,0.08,  403.44, 2,0.15,  402.71, 2,0.08, -600.77, 2,6.09, -594.22, 2,1.42,   47.80, 2,4.27, -320.15, 4,6.24
2018-04-02, 22:15, 2018.2519, UTC,SPO,  403.79, 3,0.07,  403.88, 3,0.04,  403.13, 3,0.05, -604.06, 3,2.74, -601.87, 3,1.73,   31.66, 3,5.93, -321.10, 6,2.78
2018-04-15, 18:07, 2018.2870, UTC,SPO,  403.79, 3,0.05,  403.89, 3,0.04,  403.15, 3,0.07, -608.02, 3,3.02, -602.92, 3,0.57,   40.84, 3,3.84, -325.01, 6,3.07
2018-05-01, 10:43, 2018.3300, UTC,SPO,  403.85, 3,0.06,  403.96, 3,0.04,  403.18, 3,0.06, -614.45, 3,3.59, -609.39, 3,1.93,   29.68, 3,7.50, -331.07, 6,3.63
2018-05-15, 10:13, 2018.3683, UTC,SPO,  404.19, 3,0.01,  404.32, 3,0.02,  403.53, 3,0.02, -624.22, 3,1.16, -620.80, 3,0.64,   14.59, 3,3.02, -338.97, 6,1.18
2018-06-01, 17:45, 2018.4157, UTC,SPO,  404.36, 3,0.07,  404.44, 3,0.06,  403.69, 3,0.07, -634.70, 3,0.79, -627.87, 3,1.57,   13.67, 3,0.87, -348.80, 6,0.85
2018-06-15, 18:45, 2018.4542, UTC,SPO,  404.47, 3,0.04,  404.62, 3,0.04,  403.80, 3,0.04, -638.01, 3,2.33, -633.29, 3,1.15,   13.34, 3,5.27, -351.19, 6,2.37
2018-07-01, 17:49, 2018.4979, UTC,SPO,  404.64, 3,0.03,  404.75, 3,0.01,  403.96, 3,0.03, -651.01, 3,2.35, -641.76, 3,1.74,   12.85, 3,7.09, -363.46, 6,2.37
2018-07-16, 03:01, 2018.5373, UTC,SPO,  404.76, 3,0.04,  404.87, 3,0.06,  404.06, 3,0.05, -649.91, 3,4.32, -641.37, 3,3.75,   24.45, 3,10.03, -361.76, 6,4.38
2018-08-01, 17:42, 2018.5828, UTC,SPO,  405.28, 3,0.11,  405.40, 3,0.09,  404.60, 3,0.10, -670.25, 2,0.16, -657.65, 3,0.66,   13.79, 3,0.16, -379.31, 5,0.25
2018-08-15, 17:21, 2018.6212, UTC,SPO,  405.44, 2,0.01,  405.59, 2,0.06,  404.77, 2,0.00, -658.95, 2,1.29, -652.87, 2,1.77,   24.05, 2,0.40, -367.01, 4,1.34
2018-09-01, 17:54, 2018.6678, UTC,SPO,  405.57, 3,0.01,  405.65, 3,0.00,  404.87, 3,0.01, -669.94, 3,4.03, -661.10, 3,1.87,   22.03, 3,8.20, -377.71, 6,4.03
2018-09-15, 18:02, 2018.7062, UTC,SPO,  405.86, 3,0.06,  406.00, 3,0.07,  405.14, 3,0.05, -685.57, 2,2.12, -679.51, 3,1.05,    5.59, 3,0.54, -391.50, 5,2.19
2018-10-01, 08:13, 2018.7489, UTC,SPO,  405.90, 3,0.04,  406.05, 3,0.03,  405.20, 3,0.03, -676.75, 3,1.79, -668.89, 3,1.38,   12.94, 3,2.91, -382.40, 6,1.82
2018-10-15, 23:34, 2018.7890, UTC,SPO,  405.99, 3,0.04,  406.12, 3,0.06,  405.26, 3,0.04, -679.92, 3,1.97, -676.09, 3,1.87,   30.00, 3,5.12, -385.20, 6,2.04
2018-11-02, 04:10, 2018.8361, UTC,SPO,  405.91, 3,0.01,  406.03, 3,0.02,  405.17, 3,0.03, -675.96, 3,4.76, -668.55, 3,2.98,   12.23, 3,2.93, -381.73, 6,4.77
2018-11-17, 00:38, 2018.8768, UTC,SPO,  405.92, 3,0.01,  406.06, 3,0.03,  405.21, 3,0.03, -672.96, 3,4.89, -668.39, 1,0.00,    6.24, 3,1.29, -378.57, 6,4.92
2018-12-01, 02:08, 2018.9153, UTC,SPO,  405.78, 3,0.09,  405.89, 3,0.05,  405.09, 3,0.08, -670.36, 3,4.03, -657.00, 1,0.00,   -5.28, 3,11.85, -376.86, 6,4.09
2018-12-15, 00:59, 2018.9535, UTC,SPO,  405.90, 3,0.07,  406.04, 3,0.02,  405.18, 3,0.10, -650.56, 3,0.57, -647.49, 3,0.36,    9.24, 3,3.29, -356.24, 6,0.59
2019-01-01, 20:55, 2019.0024, UTC,SPO,  405.86, 3,0.09,  406.06, 3,0.08,  405.14, 3,0.08, -648.15, 3,3.83, -641.79, 3,3.55,   12.53, 3,7.13, -353.74, 6,3.91
2019-01-15, 01:54, 2019.0386, UTC,SPO,  405.38, 2,0.04,  405.58, 2,0.04,  404.67, 2,0.01, -630.12, 2,2.64, -626.40, 2,8.86,   16.59, 2,14.49, -338.24, 4,2.69
2019-02-01, 01:44, 2019.0851, UTC,SPO,  405.34, 3,0.06,  405.53, 3,0.07,  404.65, 3,0.06, -624.06, 3,3.07, -621.80, 3,1.08,   10.58, 3,0.56, -332.42, 6,3.14
