%-------
%  /data/instrument/database_active/output/station_average/psa_av.csv
% From Archive Dated 08-Apr-2019 13:12:39
%
% Aspirated and Non-aspirated sample mean flask results for Station PSA
%
% Column 1 is the sample date in YYYY-MM-DD format. 
%
% Column 2 is the sample time in HH:MM format. 
%
% Column 3 is the date in decimal format. 
%
% Column 4 is a flag for identifying uncertainty in the reported sampling time.
%   All sampling date/times are nominally corrected to UTC. But in some cases
%   the relevant correction is uncertain due to incomplete information on the
%   original sample log sheets. In this case Column 8 gives the (assumed)
%   correction applied (in hours). The flag is otherwise set to "UTC" indicating
%   that the time is not uncertain.
%
% Column 5 is a 3-letter station identifier.
%
%
% Licor:  CO2 concentration (ppm) as measured on Licor; corrected for
%     non-linearity and primary drift
% N:   - Number of flasks retained in the average
% SD: Standard deviation of retained points in reported average
%
% Siemens: CO2 concentration (ppm) as measured on Siemens; corrected for
%     non-linearity and primary drift
% N:   - Number of flasks retained in the average
% SD: Standard deviation of retained points in reported average
%
% 44/28: CO2 concentration (ppm) as calculated from reduced ratio 40/28
%     on ISOPRIME; corrected for primary drift and interferences
% N:   - Number of flasks retained in the average
% SD: Standard deviation of retained points in reported average
%
% Interf:  delta O2/N2 from interferometer; corrected for CO2 interference
%     and primary drift
% N:   - Number of flasks retained in the average
% SD: Standard deviation of retained points in reported average
%
% 32/28; delta 32/28 (per meg) on ISOPRIME; corrected for primary drift
%     and interferences
% N:   - Number of flasks retained in the average
% SD: Standard deviation of retained points in reported average
%
% 40/28: delta  40/28 (per meg) on ISOPRIME; corrected for primary drift
%     and interferences
% N:   - Number of flasks retained in the average
% SD: Standard deviation of retained points in reported average
%
% APO: Atmospheric potential oxygen calculated from Siemens CO2 and Interferometer O2 as
%        APO =O2 + (1.1/0.20946)*(CO2-350) 
% N:   - Number of flasks retained in the average
% SD: Standard deviation of retained points in reported average
%
%
% Flasks with other flag values >0 have been rejected from sample mean for other reasons.
%
%
%     Date,  Time, T-Decimal,Zone,Sta,   Licor, N,  SD, Siemens, N,  SD,   44/28, N,  SD,  Interf, N,  SD,   32/28, N,  SD,   40/28, N,  SD,     APO, N,  SD
%-------
1996-09-06, 02:00, 1996.6806, UTC,PSA,     NaN, 0,0.00,  360.74, 2,0.06,     NaN, 0,0.00, -212.75, 2,4.69,     NaN, 0,0.00,     NaN, 0,0.00, -156.38, 4,4.75
1996-09-09, 09:38, 1996.6896, UTC,PSA,     NaN, 0,0.00,  360.73, 2,0.00,     NaN, 0,0.00, -205.39, 1,0.00,     NaN, 0,0.00,     NaN, 0,0.00, -149.04, 3,0.00
1996-09-20, 22:05, 1996.7211, UTC,PSA,     NaN, 0,0.00,  360.71, 3,0.05,     NaN, 0,0.00, -204.51, 3,1.45,     NaN, 0,0.00,     NaN, 0,0.00, -148.28, 6,1.50
1996-09-29, 20:53, 1996.7455, UTC,PSA,     NaN, 0,0.00,  360.92, 3,0.04,     NaN, 0,0.00, -207.32, 3,2.20,     NaN, 0,0.00,     NaN, 0,0.00, -149.95, 6,2.24
1996-10-08, 22:20, 1996.7703, UTC,PSA,     NaN, 0,0.00,  360.79, 3,0.02,     NaN, 0,0.00, -208.10, 3,0.28,     NaN, 0,0.00,     NaN, 0,0.00, -151.41, 6,0.29
1996-10-21, 19:40, 1996.8055, UTC,PSA,     NaN, 0,0.00,  360.75, 2,0.04,     NaN, 0,0.00, -213.06, 2,0.02,     NaN, 0,0.00,     NaN, 0,0.00, -156.58, 4,0.06
1996-11-08, 14:58, 1996.8542, UTC,PSA,     NaN, 0,0.00,  360.77, 2,0.03,     NaN, 0,0.00, -210.20, 2,0.04,     NaN, 0,0.00,     NaN, 0,0.00, -153.65, 4,0.06
1996-11-28, 03:15, 1996.9075, UTC,PSA,     NaN, 0,0.00,  360.67, 2,0.04,     NaN, 0,0.00, -195.26, 2,0.45,     NaN, 0,0.00,     NaN, 0,0.00, -139.20, 4,0.48
1996-12-06, 20:20, 1996.9313, UTC,PSA,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00, -178.31, 2,6.43,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 2,6.43
1996-12-28, 19:20, 1996.9913, UTC,PSA,     NaN, 0,0.00,  359.97, 2,0.24,     NaN, 0,0.00, -156.96, 2,5.95,     NaN, 0,0.00,     NaN, 0,0.00, -104.61, 4,6.19
1997-01-03, 15:45, 1997.0073, UTC,PSA,     NaN, 0,0.00,  359.93, 2,0.03,     NaN, 0,0.00, -151.09, 2,0.87,     NaN, 0,0.00,     NaN, 0,0.00,  -98.95, 4,0.90
1997-02-06, 00:57, 1997.0987, UTC,PSA,     NaN, 0,0.00,  360.02, 2,0.03,     NaN, 0,0.00, -133.55, 2,6.00,     NaN, 0,0.00,     NaN, 0,0.00,  -80.92, 4,6.03
1997-02-20, 23:00, 1997.1396, UTC,PSA,     NaN, 0,0.00,  360.07, 2,0.10,     NaN, 0,0.00, -141.68, 2,6.85,     NaN, 0,0.00,     NaN, 0,0.00,  -88.79, 4,6.95
1997-03-15, 17:27, 1997.2020, UTC,PSA,     NaN, 0,0.00,  360.52, 2,0.07,     NaN, 0,0.00, -168.56, 3,1.01,     NaN, 0,0.00,     NaN, 0,0.00, -113.31, 5,1.08
1997-03-26, 17:30, 1997.2321, UTC,PSA,     NaN, 0,0.00,  360.26, 3,0.02,     NaN, 0,0.00, -158.66, 3,3.05,     NaN, 0,0.00,     NaN, 0,0.00, -104.76, 6,3.07
1997-04-08, 16:25, 1997.2676, UTC,PSA,     NaN, 0,0.00,  360.58, 3,0.02,     NaN, 0,0.00, -157.77, 3,1.35,     NaN, 0,0.00,     NaN, 0,0.00, -102.21, 6,1.37
1997-04-30, 20:55, 1997.3284, UTC,PSA,     NaN, 0,0.00,  360.51, 3,0.04,     NaN, 0,0.00, -170.79, 3,2.21,     NaN, 0,0.00,     NaN, 0,0.00, -115.60, 6,2.24
1997-05-09, 21:13, 1997.3531, UTC,PSA,     NaN, 0,0.00,  360.74, 2,0.10,     NaN, 0,0.00, -185.73, 3,4.49,     NaN, 0,0.00,     NaN, 0,0.00, -129.33, 5,4.59
1997-06-04, 15:57, 1997.4237, UTC,PSA,     NaN, 0,0.00,  360.95, 3,0.03,     NaN, 0,0.00, -184.71, 3,2.69,     NaN, 0,0.00,     NaN, 0,0.00, -127.18, 6,2.72
1997-06-24, 20:57, 1997.4791, UTC,PSA,     NaN, 0,0.00,  361.26, 2,0.03,     NaN, 0,0.00, -198.90, 2,0.40,     NaN, 0,0.00,     NaN, 0,0.00, -139.77, 4,0.42
1997-07-12, 20:41, 1997.5284, UTC,PSA,     NaN, 0,0.00,  361.17, 3,0.05,     NaN, 0,0.00, -203.58, 3,1.95,     NaN, 0,0.00,     NaN, 0,0.00, -144.90, 6,2.01
1997-07-19, 16:05, 1997.5470, UTC,PSA,     NaN, 0,0.00,  361.32, 2,0.10,     NaN, 0,0.00, -214.09, 2,6.89,     NaN, 0,0.00,     NaN, 0,0.00, -154.65, 4,6.99
1997-08-01, 02:05, 1997.5811, UTC,PSA,     NaN, 0,0.00,  361.44, 3,0.02,     NaN, 0,0.00, -206.54, 2,1.30,     NaN, 0,0.00,     NaN, 0,0.00, -146.44, 5,1.32
1997-08-13, 15:59, 1997.6155, UTC,PSA,     NaN, 0,0.00,  361.91, 3,0.02,     NaN, 0,0.00, -222.32, 3,0.91,     NaN, 0,0.00,     NaN, 0,0.00, -159.79, 6,0.93
1997-08-27, 15:48, 1997.6539, UTC,PSA,     NaN, 0,0.00,  361.89, 3,0.02,     NaN, 0,0.00, -215.47, 3,1.08,     NaN, 0,0.00,     NaN, 0,0.00, -153.04, 6,1.10
1997-09-14, 17:01, 1997.7033, UTC,PSA,     NaN, 0,0.00,  362.00, 2,0.01,     NaN, 0,0.00, -225.53, 2,1.33,     NaN, 0,0.00,     NaN, 0,0.00, -162.51, 4,1.34
1997-09-28, 16:28, 1997.7416, UTC,PSA,     NaN, 0,0.00,  362.10, 3,0.02,     NaN, 0,0.00, -235.11, 3,3.25,     NaN, 0,0.00,     NaN, 0,0.00, -171.58, 6,3.27
1997-10-20, 22:51, 1997.8026, UTC,PSA,     NaN, 0,0.00,  362.34, 3,0.04,     NaN, 0,0.00, -223.50, 3,0.85,     NaN, 0,0.00,     NaN, 0,0.00, -158.70, 6,0.89
1997-11-08, 17:33, 1997.8541, UTC,PSA,     NaN, 0,0.00,  362.09, 3,0.03,     NaN, 0,0.00, -223.51, 3,1.84,     NaN, 0,0.00,     NaN, 0,0.00, -160.02, 6,1.87
1997-11-20, 20:46, 1997.8873, UTC,PSA,     NaN, 0,0.00,  362.00, 3,0.02,     NaN, 0,0.00, -212.74, 3,3.05,     NaN, 0,0.00,     NaN, 0,0.00, -149.71, 6,3.06
1997-12-12, 17:28, 1997.9472, UTC,PSA,     NaN, 0,0.00,  361.96, 1,0.00,     NaN, 0,0.00, -180.02, 1,0.00,     NaN, 0,0.00,     NaN, 0,0.00, -117.21, 2,0.00
1997-12-28, 12:19, 1997.9904, UTC,PSA,     NaN, 0,0.00,  361.96, 3,0.01,     NaN, 0,0.00, -188.57, 3,0.44,     NaN, 0,0.00,     NaN, 0,0.00, -125.76, 6,0.45
1998-01-13, 19:52, 1998.0351, UTC,PSA,     NaN, 0,0.00,  361.95, 3,0.05,     NaN, 0,0.00, -167.34, 3,1.61,     NaN, 0,0.00,     NaN, 0,0.00, -104.56, 6,1.66
1998-02-12, 17:10, 1998.1170, UTC,PSA,     NaN, 0,0.00,  362.28, 2,0.04,     NaN, 0,0.00, -154.36, 3,1.03,     NaN, 0,0.00,     NaN, 0,0.00,  -89.87, 5,1.08
1998-02-26, 20:15, 1998.1557, UTC,PSA,     NaN, 0,0.00,  362.15, 3,0.03,     NaN, 0,0.00, -162.21, 3,2.87,     NaN, 0,0.00,     NaN, 0,0.00,  -98.40, 6,2.91
1998-03-03, 19:21, 1998.1693, UTC,PSA,     NaN, 0,0.00,  362.18, 3,0.04,     NaN, 0,0.00, -162.89, 3,2.41,     NaN, 0,0.00,     NaN, 0,0.00,  -98.91, 6,2.45
1998-03-26, 15:18, 1998.2319, UTC,PSA,     NaN, 0,0.00,  362.51, 2,0.13,     NaN, 0,0.00, -178.99, 2,2.66,     NaN, 0,0.00,     NaN, 0,0.00, -113.27, 4,2.79
1998-04-01, 20:30, 1998.2489, UTC,PSA,     NaN, 0,0.00,  362.59, 3,0.05,     NaN, 0,0.00, -170.96, 3,2.62,     NaN, 0,0.00,     NaN, 0,0.00, -104.86, 6,2.67
1998-04-17, 14:38, 1998.2921, UTC,PSA,     NaN, 0,0.00,  363.16, 3,0.02,     NaN, 0,0.00, -186.07, 3,1.39,     NaN, 0,0.00,     NaN, 0,0.00, -116.94, 6,1.41
1998-05-04, 16:04, 1998.3388, UTC,PSA,     NaN, 0,0.00,  363.52, 2,0.13,     NaN, 0,0.00, -190.13, 2,6.82,     NaN, 0,0.00,     NaN, 0,0.00, -119.10, 4,6.95
1998-05-10, 21:31, 1998.3559, UTC,PSA,     NaN, 0,0.00,  363.09, 2,0.10,     NaN, 0,0.00, -207.82, 2,0.13,     NaN, 0,0.00,     NaN, 0,0.00, -139.08, 4,0.23
1998-05-25, 15:38, 1998.3963, UTC,PSA,     NaN, 0,0.00,  363.25, 3,0.01,     NaN, 0,0.00, -215.51, 3,4.55,     NaN, 0,0.00,     NaN, 0,0.00, -145.94, 6,4.56
1998-06-07, 21:31, 1998.4326, UTC,PSA,     NaN, 0,0.00,  363.60, 3,0.09,     NaN, 0,0.00, -209.29, 3,2.51,     NaN, 0,0.00,     NaN, 0,0.00, -137.89, 6,2.60
1998-06-22, 19:13, 1998.4734, UTC,PSA,     NaN, 0,0.00,  363.87, 3,0.11,     NaN, 0,0.00, -217.20, 3,3.60,     NaN, 0,0.00,     NaN, 0,0.00, -144.35, 6,3.71
1998-07-04, 18:31, 1998.5062, UTC,PSA,     NaN, 0,0.00,  364.35, 2,0.10,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 2,0.10
1998-07-18, 14:33, 1998.5441, UTC,PSA,     NaN, 0,0.00,  364.21, 3,0.04,     NaN, 0,0.00, -230.96, 3,4.43,     NaN, 0,0.00,     NaN, 0,0.00, -156.35, 6,4.47
1998-07-30, 20:03, 1998.5776, UTC,PSA,     NaN, 0,0.00,  364.50, 3,0.05,     NaN, 0,0.00, -236.35, 3,3.45,     NaN, 0,0.00,     NaN, 0,0.00, -160.18, 6,3.49
1998-08-12, 15:35, 1998.6127, UTC,PSA,     NaN, 0,0.00,  364.48, 3,0.06,     NaN, 0,0.00, -230.43, 3,2.13,     NaN, 0,0.00,     NaN, 0,0.00, -154.41, 6,2.19
1998-08-25, 20:53, 1998.6490, UTC,PSA,     NaN, 0,0.00,  364.77, 3,0.05,     NaN, 0,0.00, -248.19, 3,4.13,     NaN, 0,0.00,     NaN, 0,0.00, -170.61, 6,4.18
1998-09-08, 17:53, 1998.6870, UTC,PSA,     NaN, 0,0.00,  364.91, 3,0.10,     NaN, 0,0.00, -236.06, 2,0.42,     NaN, 0,0.00,     NaN, 0,0.00, -157.78, 5,0.53
1998-10-05, 15:32, 1998.7607, UTC,PSA,     NaN, 0,0.00,  365.20, 3,0.02,     NaN, 0,0.00, -245.99, 3,2.79,     NaN, 0,0.00,     NaN, 0,0.00, -166.14, 6,2.81
1998-10-12, 17:28, 1998.7801, UTC,PSA,     NaN, 0,0.00,  364.64, 3,0.00,     NaN, 0,0.00, -241.56, 2,4.60,     NaN, 0,0.00,     NaN, 0,0.00, -164.67, 5,4.60
1998-10-20, 17:45, 1998.8020, UTC,PSA,     NaN, 0,0.00,  365.23, 3,0.02,     NaN, 0,0.00, -253.84, 3,3.04,     NaN, 0,0.00,     NaN, 0,0.00, -173.84, 6,3.05
1998-11-06, 20:18, 1998.8489, UTC,PSA,     NaN, 0,0.00,  364.93, 3,0.02,     NaN, 0,0.00, -239.85, 3,2.88,     NaN, 0,0.00,     NaN, 0,0.00, -161.42, 6,2.90
1998-11-27, 17:35, 1998.9061, UTC,PSA,     NaN, 0,0.00,  365.14, 3,0.02,     NaN, 0,0.00, -230.80, 3,4.15,     NaN, 0,0.00,     NaN, 0,0.00, -151.27, 6,4.17
1998-12-09, 17:20, 1998.9390, UTC,PSA,     NaN, 0,0.00,  364.89, 2,0.00,     NaN, 0,0.00, -234.84, 2,3.47,     NaN, 0,0.00,     NaN, 0,0.00, -156.65, 4,3.47
1998-12-27, 13:24, 1998.9878, UTC,PSA,     NaN, 0,0.00,  364.66, 3,0.06,     NaN, 0,0.00, -205.70, 3,3.27,     NaN, 0,0.00,     NaN, 0,0.00, -128.71, 6,3.33
1999-01-07, 11:42, 1999.0178, UTC,PSA,     NaN, 0,0.00,  364.72, 3,0.04,     NaN, 0,0.00, -182.56, 3,0.77,     NaN, 0,0.00,     NaN, 0,0.00, -105.24, 6,0.81
1999-01-26, 15:55, 1999.0703, UTC,PSA,     NaN, 0,0.00,  364.50, 3,0.03,     NaN, 0,0.00, -179.09, 3,4.04,     NaN, 0,0.00,     NaN, 0,0.00, -102.94, 6,4.06
1999-02-07, 11:30, 1999.1027, UTC,PSA,     NaN, 0,0.00,  364.80, 2,0.20,     NaN, 0,0.00, -186.91, 2,6.82,     NaN, 0,0.00,     NaN, 0,0.00, -109.19, 4,7.01
1999-02-15, 17:58, 1999.1253, UTC,PSA,     NaN, 0,0.00,  364.78, 3,0.02,     NaN, 0,0.00, -188.07, 3,0.91,     NaN, 0,0.00,     NaN, 0,0.00, -110.45, 6,0.93
1999-03-05, 11:55, 1999.1740, UTC,PSA,     NaN, 0,0.00,  364.91, 3,0.03,     NaN, 0,0.00, -187.99, 3,4.53,     NaN, 0,0.00,     NaN, 0,0.00, -109.71, 6,4.56
1999-03-19, 17:48, 1999.2130, UTC,PSA,     NaN, 0,0.00,  364.64, 2,0.04,     NaN, 0,0.00, -186.42, 3,3.27,     NaN, 0,0.00,     NaN, 0,0.00, -109.51, 5,3.31
1999-04-03, 17:28, 1999.2540, UTC,PSA,     NaN, 0,0.00,  364.99, 3,0.03,     NaN, 0,0.00, -191.58, 3,2.46,     NaN, 0,0.00,     NaN, 0,0.00, -112.84, 6,2.49
1999-04-12, 15:25, 1999.2785, UTC,PSA,     NaN, 0,0.00,  365.17, 3,0.04,     NaN, 0,0.00, -192.30, 3,3.11,     NaN, 0,0.00,     NaN, 0,0.00, -112.65, 6,3.14
1999-04-26, 19:52, 1999.3173, UTC,PSA,     NaN, 0,0.00,  365.15, 3,0.00,     NaN, 0,0.00, -211.74, 3,0.62,     NaN, 0,0.00,     NaN, 0,0.00, -132.19, 6,0.63
1999-05-13, 14:44, 1999.3633, UTC,PSA,     NaN, 0,0.00,  365.09, 3,0.02,     NaN, 0,0.00, -211.46, 3,2.32,     NaN, 0,0.00,     NaN, 0,0.00, -132.22, 6,2.34
1999-05-27, 12:55, 1999.4015, UTC,PSA,     NaN, 0,0.00,  365.36, 3,0.03,     NaN, 0,0.00, -218.15, 3,0.89,     NaN, 0,0.00,     NaN, 0,0.00, -137.47, 6,0.92
1999-06-11, 21:01, 1999.4435, UTC,PSA,     NaN, 0,0.00,  365.50, 3,0.02,     NaN, 0,0.00, -226.62, 3,2.04,     NaN, 0,0.00,     NaN, 0,0.00, -145.24, 6,2.06
1999-06-23, 21:09, 1999.4764, UTC,PSA,     NaN, 0,0.00,  365.64, 3,0.09,     NaN, 0,0.00, -241.54, 3,1.83,     NaN, 0,0.00,     NaN, 0,0.00, -159.43, 6,1.93
1999-07-07, 19:40, 1999.5146, UTC,PSA,     NaN, 0,0.00,  365.95, 3,0.02,     NaN, 0,0.00, -242.25, 3,1.22,     NaN, 0,0.00,     NaN, 0,0.00, -158.50, 6,1.24
1999-07-21, 20:23, 1999.5530, UTC,PSA,     NaN, 0,0.00,  365.82, 2,0.09,     NaN, 0,0.00, -250.57, 2,1.51,     NaN, 0,0.00,     NaN, 0,0.00, -167.47, 4,1.60
1999-08-04, 18:57, 1999.5912, UTC,PSA,     NaN, 0,0.00,  366.04, 2,0.00,     NaN, 0,0.00, -251.46, 2,1.36,     NaN, 0,0.00,     NaN, 0,0.00, -167.22, 4,1.36
1999-08-19, 15:51, 1999.6319, UTC,PSA,     NaN, 0,0.00,  366.26, 2,0.04,     NaN, 0,0.00, -260.21, 2,2.17,     NaN, 0,0.00,     NaN, 0,0.00, -174.79, 4,2.21
1999-09-06, 12:27, 1999.6809, UTC,PSA,     NaN, 0,0.00,  366.29, 2,0.03,     NaN, 0,0.00, -261.69, 2,4.84,     NaN, 0,0.00,     NaN, 0,0.00, -176.14, 4,4.87
1999-09-13, 18:43, 1999.7008, UTC,PSA,     NaN, 0,0.00,  366.27, 2,0.06,     NaN, 0,0.00, -255.38, 2,1.01,     NaN, 0,0.00,     NaN, 0,0.00, -169.94, 4,1.07
1999-09-30, 02:35, 1999.7455, UTC,PSA,     NaN, 0,0.00,  366.62, 2,0.01,     NaN, 0,0.00, -265.06, 2,0.59,     NaN, 0,0.00,     NaN, 0,0.00, -177.75, 4,0.60
1999-10-10, 06:01, 1999.7733, UTC,PSA,     NaN, 0,0.00,  366.31, 2,0.04,     NaN, 0,0.00, -270.00, 2,2.00,     NaN, 0,0.00,     NaN, 0,0.00, -184.32, 4,2.04
1999-10-26, 02:06, 1999.8167, UTC,PSA,     NaN, 0,0.00,  366.80, 3,0.05,     NaN, 0,0.00, -268.95, 3,1.33,     NaN, 0,0.00,     NaN, 0,0.00, -180.71, 6,1.38
1999-11-08, 15:36, 1999.8538, UTC,PSA,     NaN, 0,0.00,  366.63, 3,0.04,     NaN, 0,0.00, -254.25, 3,3.55,     NaN, 0,0.00,     NaN, 0,0.00, -166.90, 6,3.58
1999-11-23, 14:11, 1999.8948, UTC,PSA,     NaN, 0,0.00,  365.70, 3,0.03,     NaN, 0,0.00, -234.97, 3,0.73,     NaN, 0,0.00,     NaN, 0,0.00, -152.54, 6,0.77
1999-12-12, 23:15, 1999.9479, UTC,PSA,     NaN, 0,0.00,  366.32, 3,0.02,     NaN, 0,0.00, -216.06, 3,1.36,     NaN, 0,0.00,     NaN, 0,0.00, -130.37, 6,1.38
1999-12-22, 02:02, 1999.9728, UTC,PSA,     NaN, 0,0.00,  366.45, 3,0.04,     NaN, 0,0.00, -230.16, 3,1.06,     NaN, 0,0.00,     NaN, 0,0.00, -143.79, 6,1.10
2000-01-04, 18:31, 2000.0103, UTC,PSA,     NaN, 0,0.00,  365.98, 3,0.04,     NaN, 0,0.00, -210.81, 2,3.85,     NaN, 0,0.00,     NaN, 0,0.00, -126.87, 5,3.89
2000-01-21, 13:48, 2000.0562, UTC,PSA,     NaN, 0,0.00,  366.18, 2,0.00,     NaN, 0,0.00, -220.20, 2,4.84,     NaN, 0,0.00,     NaN, 0,0.00, -135.23, 4,4.84
2000-02-02, 15:57, 2000.0892, UTC,PSA,     NaN, 0,0.00,  365.89, 3,0.03,     NaN, 0,0.00, -202.90, 3,1.86,     NaN, 0,0.00,     NaN, 0,0.00, -119.47, 6,1.89
2000-02-16, 00:03, 2000.1257, UTC,PSA,     NaN, 0,0.00,  366.01, 3,0.04,     NaN, 0,0.00, -203.13, 3,3.86,     NaN, 0,0.00,     NaN, 0,0.00, -119.03, 6,3.89
2000-02-29, 17:43, 2000.1632, UTC,PSA,     NaN, 0,0.00,  366.12, 3,0.00,     NaN, 0,0.00, -191.96, 3,1.14,     NaN, 0,0.00,     NaN, 0,0.00, -107.29, 6,1.14
2000-03-15, 14:23, 2000.2038, UTC,PSA,     NaN, 0,0.00,  366.19, 3,0.04,     NaN, 0,0.00, -200.89, 2,2.22,     NaN, 0,0.00,     NaN, 0,0.00, -115.88, 5,2.26
2000-03-29, 21:24, 2000.2429, UTC,PSA,     NaN, 0,0.00,  366.06, 3,0.03,     NaN, 0,0.00, -212.88, 3,1.99,     NaN, 0,0.00,     NaN, 0,0.00, -128.54, 6,2.02
2000-04-10, 18:55, 2000.2754, UTC,PSA,     NaN, 0,0.00,  366.26, 3,0.04,     NaN, 0,0.00, -216.78, 3,1.99,     NaN, 0,0.00,     NaN, 0,0.00, -131.41, 6,2.03
2000-04-27, 15:35, 2000.3214, UTC,PSA,     NaN, 0,0.00,  366.30, 3,0.08,     NaN, 0,0.00, -224.46, 3,4.55,     NaN, 0,0.00,     NaN, 0,0.00, -138.84, 6,4.63
2000-05-08, 21:51, 2000.3522, UTC,PSA,     NaN, 0,0.00,  366.36, 3,0.13,     NaN, 0,0.00, -231.69, 3,3.55,     NaN, 0,0.00,     NaN, 0,0.00, -145.78, 6,3.68
2000-05-25, 15:41, 2000.3980, UTC,PSA,     NaN, 0,0.00,  366.59, 3,0.11,     NaN, 0,0.00, -242.36, 3,2.35,     NaN, 0,0.00,     NaN, 0,0.00, -155.25, 6,2.46
2000-06-05, 15:09, 2000.4280, UTC,PSA,     NaN, 0,0.00,  367.00, 2,0.12,     NaN, 0,0.00, -247.00, 2,3.30,     NaN, 0,0.00,     NaN, 0,0.00, -157.74, 4,3.42
2000-06-21, 18:31, 2000.4721, UTC,PSA,     NaN, 0,0.00,  366.79, 3,0.13,     NaN, 0,0.00, -252.20, 3,0.24,     NaN, 0,0.00,     NaN, 0,0.00, -164.00, 6,0.37
2000-07-03, 23:41, 2000.5054, UTC,PSA,     NaN, 0,0.00,  366.79, 3,0.04,     NaN, 0,0.00, -253.33, 3,2.11,     NaN, 0,0.00,     NaN, 0,0.00, -165.14, 6,2.15
2000-07-17, 15:26, 2000.5427, UTC,PSA,     NaN, 0,0.00,  366.94, 3,0.05,     NaN, 0,0.00, -259.32, 3,2.64,     NaN, 0,0.00,     NaN, 0,0.00, -170.37, 6,2.69
2000-07-31, 20:05, 2000.5815, UTC,PSA,     NaN, 0,0.00,  367.48, 2,0.03,     NaN, 0,0.00, -265.15, 2,3.41,     NaN, 0,0.00,     NaN, 0,0.00, -173.35, 4,3.44
2000-08-16, 15:04, 2000.6247, UTC,PSA,     NaN, 0,0.00,  367.69, 2,0.21,     NaN, 0,0.00, -273.86, 2,2.64,     NaN, 0,0.00,     NaN, 0,0.00, -180.96, 4,2.86
2000-08-29, 23:14, 2000.6611, UTC,PSA,     NaN, 0,0.00,  367.79, 3,0.04,     NaN, 0,0.00, -283.31, 3,1.52,     NaN, 0,0.00,     NaN, 0,0.00, -189.87, 6,1.56
2000-09-11, 14:47, 2000.6957, UTC,PSA,     NaN, 0,0.00,  367.70, 3,0.07,     NaN, 0,0.00, -291.14, 2,1.81,     NaN, 0,0.00,     NaN, 0,0.00, -198.19, 5,1.88
2000-09-25, 18:16, 2000.7343, UTC,PSA,     NaN, 0,0.00,  367.83, 3,0.04,     NaN, 0,0.00, -287.38, 3,0.98,     NaN, 0,0.00,     NaN, 0,0.00, -193.73, 6,1.02
2000-10-09, 20:33, 2000.7728, UTC,PSA,     NaN, 0,0.00,  367.67, 2,0.08,     NaN, 0,0.00, -280.86, 2,3.73,     NaN, 0,0.00,     NaN, 0,0.00, -188.06, 4,3.82
2000-10-24, 19:01, 2000.8136, UTC,PSA,     NaN, 0,0.00,  367.90, 3,0.04,     NaN, 0,0.00, -284.61, 3,2.43,     NaN, 0,0.00,     NaN, 0,0.00, -190.63, 6,2.47
2000-11-06, 18:01, 2000.8490, UTC,PSA,     NaN, 0,0.00,  367.55, 3,0.09,     NaN, 0,0.00, -268.02, 3,4.23,     NaN, 0,0.00,     NaN, 0,0.00, -175.87, 6,4.32
2000-11-20, 14:20, 2000.8869, UTC,PSA,     NaN, 0,0.00,  367.80, 3,0.08,     NaN, 0,0.00, -277.43, 3,2.99,     NaN, 0,0.00,     NaN, 0,0.00, -183.97, 6,3.07
2000-12-04, 13:40, 2000.9251, UTC,PSA,     NaN, 0,0.00,  367.65, 3,0.05,     NaN, 0,0.00, -265.44, 3,4.85,     NaN, 0,0.00,     NaN, 0,0.00, -172.75, 6,4.90
2000-12-19, 15:40, 2000.9663, UTC,PSA,     NaN, 0,0.00,  367.42, 2,0.00,     NaN, 0,0.00, -256.90, 2,6.28,     NaN, 0,0.00,     NaN, 0,0.00, -165.42, 4,6.28
2001-01-02, 15:24, 2001.0045, UTC,PSA,     NaN, 0,0.00,  367.33, 3,0.10,     NaN, 0,0.00, -249.87, 3,1.88,     NaN, 0,0.00,     NaN, 0,0.00, -158.84, 6,1.98
2001-01-18, 18:34, 2001.0487, UTC,PSA,     NaN, 0,0.00,  366.83, 3,0.04,     NaN, 0,0.00, -227.53, 3,2.24,     NaN, 0,0.00,     NaN, 0,0.00, -139.13, 6,2.29
2001-02-03, 09:48, 2001.0915, UTC,PSA,     NaN, 0,0.00,  367.01, 2,0.07,     NaN, 0,0.00, -215.45, 3,0.12,     NaN, 0,0.00,     NaN, 0,0.00, -126.12, 5,0.19
2001-02-12, 18:34, 2001.1172, UTC,PSA,     NaN, 0,0.00,  366.79, 2,0.16,     NaN, 0,0.00, -217.03, 2,2.61,     NaN, 0,0.00,     NaN, 0,0.00, -128.86, 4,2.76
2001-02-26, 13:19, 2001.1549, UTC,PSA,     NaN, 0,0.00,  366.98, 2,0.11,     NaN, 0,0.00, -219.23, 2,4.31,     NaN, 0,0.00,     NaN, 0,0.00, -130.08, 4,4.42
2001-03-12, 18:29, 2001.1939, UTC,PSA,     NaN, 0,0.00,  367.20, 3,0.03,     NaN, 0,0.00, -216.57, 3,0.46,     NaN, 0,0.00,     NaN, 0,0.00, -126.23, 6,0.50
2001-03-25, 17:43, 2001.2294, UTC,PSA,     NaN, 0,0.00,  367.42, 2,0.06,     NaN, 0,0.00, -232.89, 2,3.66,     NaN, 0,0.00,     NaN, 0,0.00, -141.41, 4,3.72
