alt2 min phase gs dist fb fuel lat lon hdg
27003 0.1666667 1 277.1467 0.7698519 4337.067 12.04741 -46.75931 172.172 182
27003 0.1666667 1 277.1467 0.7698519 4337.067 12.04741 -46.77213 172.1713 182
27003 0.1666667 1 277.1467 0.7698519 4337.067 12.04741 -46.78495 172.1706 182
27003 0.1666667 1 277.1467 0.7698519 4337.067 12.04741 -46.79777 172.17 182
27003 0.1666667 1 277.1467 0.7698519 4337.067 12.04741 -46.8106 172.1693 182
27003 0.1666667 1 277.1467 0.7698519 4337.067 12.04741 -46.82342 172.1687 182
27003 0.1666667 1 277.1467 0.7698519 4337.067 12.04741 -46.83624 172.168 182
27003 0.1666667 1 277.1467 0.7698519 4337.067 12.04741 -46.84907 172.1674 182
27003 0.1666667 1 277.1467 0.7698519 4337.067 12.04741 -46.86189 172.1667 182
27003 0.1666667 1 277.1467 0.7698519 4337.067 12.04741 -46.87471 172.1661 182
27003 0.1666667 1 277.1467 0.7698519 4337.067 12.04741 -46.88754 172.1654 182
27003 0.1666667 1 277.1467 0.7698519 4337.067 12.04741 -46.90036 172.1648 182
27003 0.1666667 1 277.1467 0.7698519 4337.067 12.04741 -46.91318 172.1641 182
